incidentType,declarationDate,disasterNumber,county,state,city,zip,applicantAge,householdComposition,occupantsUnderTwo,occupants2to5,occupants6to18,occupants19to64,occupants65andOver,grossIncome,ownRent,primaryResidence,residenceType,homeOwnersInsurance,floodInsurance,registrationMethod,ihpReferral,ihpEligible,ihpAmount,fipAmount,haReferral,haEligible,haAmount,haStatus,onaReferral,onaEligible,onaAmount,utilitiesOut,homeDamage,autoDamage,emergencyNeeds,foodNeed,shelterNeed,accessFunctionalNeeds,sbaEligible,sbaApproved,inspnIssued,inspnReturned,habitabilityRepairsRequired,rpfvl,ppfvl,renterDamageLevel,destroyed,waterLevel,highWaterLocation,floodDamage,floodDamageAmount,foundationDamage,foundationDamageAmount,roofDamage,roofDamageAmount,tsaEligible,tsaCheckedIn,rentalAssistanceEligible,rentalAssistanceAmount,repairAssistanceEligible,repairAmount,replacementAssistanceEligible,replacementAmount,personalPropertyEligible,personalPropertyAmount,ihpMax,haMax,onaMax,lastRefresh,id,home_status
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,NEWBERN,36765,65+,1,0,0,0,0,1,"<$15,000",Owner,TRUE,House/Duplex,TRUE,FALSE,Mobile,TRUE,FALSE,0,0,TRUE,FALSE,0,INS - Insured,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,TRUE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc17b,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,19-34,3,0,0,2,1,0,"$30,001-$60,000",Owner,TRUE,Mobile Home,TRUE,FALSE,Internet,TRUE,FALSE,0,0,TRUE,FALSE,0,INS - Insured,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc190,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,SAWYERVILLE,36776,65+,2,0,0,0,1,1,"<$15,000",Owner,TRUE,House/Duplex,FALSE,FALSE,Internet,TRUE,FALSE,0,0,TRUE,FALSE,0,"IOWNV,IRND - Ineligible Ownership Not Verified, Reported No Damage",FALSE,FALSE,0,TRUE,TRUE,FALSE,FALSE,,,TRUE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc193,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,65+,1,0,0,0,0,1,"$30,001-$60,000",Owner,TRUE,House/Duplex,TRUE,FALSE,Internet,TRUE,FALSE,0,0,TRUE,FALSE,0,INS - Insured,TRUE,FALSE,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc196,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,65+,1,0,0,0,0,1,"<$15,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Internet,TRUE,TRUE,35870,0,TRUE,TRUE,35870,ER - Eligible - Rental Assistance,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,34480,6988.29,,TRUE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,TRUE,1390,FALSE,0,TRUE,34480,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc119,Eligible
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,19-34,1,0,0,0,1,0,"<$15,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Internet,FALSE,FALSE,0,0,FALSE,FALSE,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc1b1,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,19-34,2,0,0,1,1,0,"<$15,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Internet,TRUE,FALSE,0,0,TRUE,FALSE,0,"IOWNV,IRND - Ineligible Ownership Not Verified, Reported No Damage",FALSE,FALSE,0,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc176,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,SAWYERVILLE,36776,50-64,1,0,0,0,1,0,"<$15,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Mobile,TRUE,FALSE,0,0,TRUE,FALSE,0,"IOWNV,IRND - Ineligible Ownership Not Verified, Reported No Damage",TRUE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc1a1,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,35-49,2,0,0,1,1,0,"$30,001-$60,000",Owner,TRUE,Mobile Home,TRUE,FALSE,Mobile,FALSE,FALSE,0,0,FALSE,FALSE,0,,FALSE,FALSE,0,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc16c,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,35-49,2,0,0,1,1,0,"<$15,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Mobile,TRUE,FALSE,0,0,TRUE,FALSE,0,"IOWNV,IRND - Ineligible Ownership Not Verified, Reported No Damage",TRUE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,TRUE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc16d,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,SAWYERVILLE,36776,65+,1,0,0,0,0,1,"$30,001-$60,000",Owner,TRUE,House/Duplex,TRUE,FALSE,Internet,TRUE,FALSE,0,0,TRUE,FALSE,0,INS - Insured,TRUE,FALSE,0,FALSE,TRUE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,173328.98,4111.82,,TRUE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc172,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,50-64,2,0,0,0,1,1,"$15,000-$30,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Mobile,TRUE,FALSE,0,0,TRUE,FALSE,0,IRND- Ineligible - Reported No Damage,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,TRUE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc183,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,MOUNDVILLE,35474,50-64,1,0,0,0,1,0,"<$15,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Internet,TRUE,FALSE,0,0,TRUE,FALSE,0,"IOWNV,IRND - Ineligible Ownership Not Verified, Reported No Damage",TRUE,FALSE,0,FALSE,TRUE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc1b6,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,AKRON,35441,35-49,2,0,0,0,2,0,"$30,001-$60,000",Owner,TRUE,Mobile Home,TRUE,FALSE,Internet,TRUE,FALSE,0,0,TRUE,FALSE,0,INS - Insured,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc167,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,NEWBERN,36765,35-49,4,0,0,2,1,1,"$60,001-$120,000",Owner,TRUE,House/Duplex,TRUE,FALSE,Mobile,TRUE,FALSE,0,0,TRUE,FALSE,0,INS - Insured,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc17d,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,19-34,1,0,0,0,1,0,"<$15,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Mobile,TRUE,FALSE,0,0,TRUE,FALSE,0,"IOWNV,IRND - Ineligible Ownership Not Verified, Reported No Damage",FALSE,FALSE,0,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc19b,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,50-64,4,0,0,1,3,0,"$15,000-$30,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Internet,TRUE,TRUE,3452.73,0,TRUE,TRUE,3196.23,INR- Ineligible - No Relocation,TRUE,TRUE,256.5,FALSE,TRUE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3196.23,256.5,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,3196.23,FALSE,0,TRUE,256.5,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc1b0,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,SAWYERVILLE,36776,35-49,2,0,0,0,2,0,"$120,001-$175,000",Owner,TRUE,Mobile Home,TRUE,FALSE,Mobile,TRUE,FALSE,0,0,TRUE,FALSE,0,INS - Insured,FALSE,FALSE,0,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc1ba,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GALLION,36742,35-49,>5,0,1,2,3,0,"$60,001-$120,000",Owner,TRUE,Mobile Home,TRUE,FALSE,Internet,TRUE,FALSE,0,0,TRUE,FALSE,0,INS - Insured,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc1cd,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,35-49,1,0,0,0,1,0,"<$15,000",Owner,TRUE,Mobile Home,TRUE,FALSE,Mobile,TRUE,FALSE,0,0,TRUE,FALSE,0,"INR,INS,IOWNV - Ineligible No Relocation, Insured, Ownership Not Verified",FALSE,FALSE,0,FALSE,TRUE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3196.23,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc19a,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,50-64,2,0,0,0,2,0,0,Owner,TRUE,House/Duplex,FALSE,FALSE,Internet,TRUE,TRUE,37390,0,TRUE,TRUE,37390,ER - Eligible - Rental Assistance,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,173167.18,7890.03,,TRUE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,TRUE,1390,FALSE,0,TRUE,36000,FALSE,0,FALSE,TRUE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc12e,Eligible
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,35-49,2,0,0,1,1,0,"$15,000-$30,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Internet,TRUE,TRUE,3348.84,0,TRUE,TRUE,3348.84,EHR - Eligible - Home Repairs,TRUE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3348.84,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,3348.84,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc13b,Eligible
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,65+,1,0,0,0,0,1,"$15,000-$30,000",Owner,TRUE,Mobile Home,TRUE,FALSE,Mobile,TRUE,FALSE,0,0,TRUE,FALSE,0,INS - Insured,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc13f,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,35-49,2,0,0,0,2,0,"$15,000-$30,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Mobile,TRUE,FALSE,0,0,TRUE,FALSE,0,"INR,IOWNV - Ineligible No Relocation, Ownership Not Verified",FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1252.73,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc184,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,50-64,1,0,0,0,1,0,"<$15,000",Owner,TRUE,House/Duplex,TRUE,FALSE,Internet,TRUE,FALSE,0,0,TRUE,FALSE,0,INS - Insured,FALSE,FALSE,0,FALSE,TRUE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc195,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,SAWYERVILLE,36776,35-49,4,0,0,2,2,0,"$15,000-$30,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Internet,TRUE,FALSE,0,0,TRUE,FALSE,0,"IOWNV,IRND - Ineligible Ownership Not Verified, Reported No Damage",TRUE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc19c,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,35-49,5,0,1,3,1,0,"$30,001-$60,000",Renter,TRUE,House/Duplex,FALSE,FALSE,Internet,TRUE,FALSE,0,0,TRUE,FALSE,0,WVO - Withdrawn - Applicant Withdrew Voluntarily,TRUE,FALSE,0,TRUE,TRUE,FALSE,TRUE,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc1c8,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,65+,1,0,0,0,0,1,"$15,000-$30,000",Owner,TRUE,Mobile Home,TRUE,FALSE,Internet,TRUE,FALSE,0,0,TRUE,FALSE,0,INS - Insured,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc1cc,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,MOUNDVILLE,35474,50-64,1,0,0,0,1,0,"<$15,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Internet,TRUE,FALSE,0,0,TRUE,FALSE,0,"IOWNV,IRND - Ineligible Ownership Not Verified, Reported No Damage",FALSE,FALSE,0,TRUE,TRUE,FALSE,FALSE,,,TRUE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc14b,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,50-64,1,0,0,0,1,0,"<$15,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Internet,TRUE,FALSE,0,0,TRUE,FALSE,0,"INR,IOWNV - Ineligible No Relocation, Ownership Not Verified",TRUE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1252.73,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc191,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,50-64,1,0,0,0,1,0,"<$15,000",Owner,TRUE,House/Duplex,FALSE,FALSE,Internet,TRUE,TRUE,1390,0,TRUE,TRUE,1390,ER - Eligible - Rental Assistance,FALSE,FALSE,0,FALSE,TRUE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1449.51,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,TRUE,1390,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc1b2,Eligible
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,50-64,1,0,0,0,1,0,"<$15,000",Owner,TRUE,House/Duplex,FALSE,FALSE,Internet,TRUE,FALSE,0,0,TRUE,FALSE,0,INS - Insured,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc1c3,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,35-49,4,0,0,3,1,0,"$15,000-$30,000",Owner,TRUE,Mobile Home,TRUE,FALSE,Mobile,TRUE,FALSE,0,0,TRUE,FALSE,0,INS - Insured,FALSE,FALSE,0,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc111,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,AKRON,35441,35-49,5,0,2,0,3,0,"$30,001-$60,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Internet,TRUE,FALSE,0,0,TRUE,FALSE,0,"IOWNV,IRND - Ineligible Ownership Not Verified, Reported No Damage",FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc15a,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,AKRON,35441,35-49,5,3,0,0,2,0,0,Owner,TRUE,House/Duplex,TRUE,FALSE,Mobile,TRUE,FALSE,0,0,TRUE,FALSE,0,INS - Insured,TRUE,FALSE,0,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc170,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,35-49,3,0,0,2,1,0,"<$15,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Internet,TRUE,FALSE,0,0,TRUE,FALSE,0,"IOWNV,IRND - Ineligible Ownership Not Verified, Reported No Damage",TRUE,FALSE,0,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc18e,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,MOUNDVILLE,35474,19-34,1,0,0,0,1,0,"$30,001-$60,000",Renter,TRUE,House/Duplex,FALSE,FALSE,Internet,TRUE,FALSE,0,0,TRUE,FALSE,0,INS - Insured,FALSE,FALSE,0,FALSE,TRUE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc1ce,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,SAWYERVILLE,36776,19-34,2,0,0,0,2,0,"$30,001-$60,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Internet,TRUE,FALSE,0,0,TRUE,FALSE,0,"IOWNV,IRND - Ineligible Ownership Not Verified, Reported No Damage",FALSE,FALSE,0,TRUE,TRUE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc150,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,35-49,4,1,0,0,3,0,"$15,000-$30,000",Owner,TRUE,House/Duplex,TRUE,FALSE,Mobile,TRUE,FALSE,0,0,TRUE,FALSE,0,INS - Insured,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc169,Other
